name,channel,handle,url,category,label,rank
"Lasic, Maja",instagram,majalasic,https://www.instagram.com/majalasic/,Politician,SPD,2867
"Lederer, Dr. Klaus",facebook,DrKlausLederer,https://www.facebook.com/DrKlausLederer,Politician,Linke,978
"Lederer, Dr. Klaus",instagram,klausledererberlin,https://www.instagram.com/klausledererberlin/,Politician,Linke,
"Lehmann, Jan",x,SPD_Lehmann,https://www.x.com/SPD_Lehmann,Politician,SPD,
"Lehmann, Jan",facebook,JanLehmannBerlin,https://www.facebook.com/JanLehmannBerlin,Politician,SPD,
"Lehmann, Jan",instagram,jan_lehmann_mda,https://www.instagram.com/jan_lehmann_mda/,Politician,SPD,1710
"Lenz, Stephan",instagram,politikmitlenz,https://www.instagram.com/politikmitlenz/,Politician,CDU,2868
"Lindemann, Gunnar",x,AfDLindemann,https://www.x.com/AfDLindemann,Politician,AfD,
"Lindemann, Gunnar",facebook,afdlindemann,https://www.facebook.com/afdlindemann,Politician,AfD,350
"Lindemann, Gunnar",instagram,gunnar_norbert_lindemann_mda,https://www.instagram.com/gunnar_norbert_lindemann_mda/,Politician,AfD,1712
"Lindemann, Gunnar",tiktok,@gunnar.lindemann.mda,https://www.tiktok.com/@gunnar.lindemann.mda,Politician,AfD,
"Lüdke, Tamara",x,Ta_matriarchat,https://www.x.com/Ta_matriarchat,Politician,SPD,
"Lüdke, Tamara",facebook,tamara.luedke.MdA,https://www.facebook.com/tamara.luedke.MdA,Politician,SPD,2236
"Lüdke, Tamara",instagram,tamara.luedke,https://www.instagram.com/tamara.luedke/,Politician,SPD,1713
"Lüdke, Tamara",tiktok,@tamara.luedke,https://www.tiktok.com/@tamara.luedke,Politician,SPD,
"Luhmann, Frank",facebook,Luhmanncdu,https://www.facebook.com/Luhmanncdu/,Politician,CDU,2006
"Matz, Martin",x,martinmatz,https://www.x.com/martinmatz,Politician,SPD,
"Matz, Martin",facebook,MartinMatzSPD,https://www.facebook.com/MartinMatzSPD,Politician,SPD,877
"Matz, Martin",instagram,mrtn.mtz,https://www.instagram.com/mrtn.mtz/,Politician,SPD,
"Melzer, Heiko",x,HeikoMelzer,https://www.x.com/HeikoMelzer,Politician,CDU,
"Melzer, Heiko",facebook,HalloHeiko,https://www.facebook.com/HalloHeiko,Politician,CDU,3140
"Melzer, Heiko",instagram,melzer.heiko,https://www.instagram.com/melzer.heiko/,Politician,CDU,1716
"Meyer, Sven",facebook,SvenMeyerSPDReinickendorf,https://www.facebook.com/SvenMeyerSPDReinickendorf,Politician,SPD,3310
"Meyer, Sven",instagram,svenmeyerreinickendorf,https://www.instagram.com/svenmeyerreinickendorf/,Politician,SPD,
"Mock-Stümer, Peer",x,Mockstuemer,https://www.x.com/Mockstuemer,Politician,CDU,
"Mock-Stümer, Peer",facebook,mockstuemer,https://www.facebook.com/mockstuemer/,Politician,CDU,1997
"Mock-Stümer, Peer",instagram,mockstuemer,https://www.instagram.com/mockstuemer/,Politician,CDU,2869
"Nas, Esrin",facebook,ersinnas.cdu,https://www.facebook.com/ersinnas.cdu/,Politician,CDU,2000
"Nas, Esrin",instagram,ersin_nas,https://www.instagram.com/ersin_nas/,Politician,CDU,2870
"Naumann, Reinhard",facebook,reinhard.naumann.Berlin,https://www.facebook.com/reinhard.naumann.Berlin,Politician,SPD,
"Naumann, Reinhard",instagram,naumann.reinhard,https://www.instagram.com/naumann.reinhard/,Politician,SPD,2871
"Neugebauer, Laura",x,LaaLeeLuuLaura,https://www.x.com/LaaLeeLuuLaura,Politician,Grüne,
"Neugebauer, Laura",facebook,laura.neugebauer.94,https://www.facebook.com/laura.neugebauer.94,Politician,Grüne,
"Neugebauer, Laura",instagram,laaaleeeluuulaura,https://www.instagram.com/laaaleeeluuulaura/,Politician,Grüne,1717
"Neugebauer, Laura",tiktok,@laaaleeeluuulaura,https://www.tiktok.com/@laaaleeeluuulaura,Politician,Grüne,
"Niemczyk, Aldona",x,AldonaBerlin,https://www.x.com/AldonaBerlin,Politician,CDU,
"Niemczyk, Aldona",facebook,aldona.niemczyk.berlin,https://www.facebook.com/aldona.niemczyk.berlin/,Politician,CDU,1999
"Niemczyk, Aldona",instagram,aldona.berlin,https://www.instagram.com/aldona.berlin/,Politician,CDU,2872
"Omar, Jian",x,OmarJian,https://www.x.com/OmarJian,Politician,Grüne,
"Omar, Jian",facebook,jianomr,https://www.facebook.com/jianomr,Politician,Grüne,
"Omar, Jian",instagram,jianoma,https://www.instagram.com/jianoma/,Politician,Grüne,1718
"Omar, Jian",tiktok,@jian.omar,https://www.tiktok.com/@jian.omar,Politician,Grüne,
"Otto, Andreas",x,otto_direkt,https://www.x.com/otto_direkt,Politician,Grüne,
"Otto, Andreas",facebook,otto.direkt,https://www.facebook.com/otto.direkt,Politician,Grüne,
"Otto, Andreas",instagram,otto_direkt,https://www.instagram.com/otto_direkt/,Politician,Grüne,1719
"Özdemir, Orkan",x,orkanoezdemir,https://www.x.com/orkanoezdemir,Politician,SPD,
"Özdemir, Orkan",facebook,orkanoezdemirMdA,https://www.facebook.com/orkanoezdemirMdA/,Politician,SPD,3072
"Özdemir, Orkan",instagram,orkan_oezdemir,https://www.instagram.com/orkan_oezdemir/,Politician,SPD,1720
"Özdemir, Orkan",tiktok,@orkanoezdemir,https://www.tiktok.com/@orkanoezdemir,Politician,SPD,
"Pätzold, Prof. Dr. Martin",facebook,martinpaetzold.cdu,https://www.facebook.com/martinpaetzold.cdu,Politician,CDU,1192
"Penn, Maik",x,MaikPenn,https://www.x.com/MaikPenn,Politician,CDU,
"Penn, Maik",facebook,maik.penn,https://www.facebook.com/maik.penn,Politician,CDU,
"Pieroth-Manelli, Catherine",facebook,catherina.pieroth,https://www.facebook.com/catherina.pieroth,Politician,Grüne,
"Radziwill, Ülker",x,UelkerRadziwill,https://www.x.com/UelkerRadziwill,Politician,SPD,
"Radziwill, Ülker",facebook,uelker.radziwill,https://www.facebook.com/uelker.radziwill/,Politician,SPD,2004
"Radziwill, Ülker",instagram,ue.radziwill,https://www.instagram.com/ue.radziwill/,Politician,SPD,
"Rauchfuß, Lars",x,LarsRauchfu,https://www.x.com/LarsRauchfu,Politician,SPD,
"Rauchfuß, Lars",facebook,RauchfussMariendorf,https://www.facebook.com/RauchfussMariendorf,Politician,SPD,1692
"Rauchfuß, Lars",instagram,rauchfusslars,https://www.instagram.com/rauchfusslars/,Politician,SPD,1721
"Remlinger, Stefanie",x,StefRemlinger,https://www.x.com/StefRemlinger,Politician,Grüne,
"Remlinger, Stefanie",facebook,stefanie.remlinger,https://www.facebook.com/stefanie.remlinger,Politician,Grüne,
"Remlinger, Stefanie",instagram,stefremlinger,https://www.instagram.com/stefremlinger/,Politician,Grüne,2873
"Rissmann, Sven",facebook,rissmann.sven,https://www.facebook.com/rissmann.sven,Politician,CDU,3136
"Ronnenburg, Kristian",instagram,kristian.ronneburg,https://www.instagram.com/kristian.ronneburg/,Politician,Linke,1723
"Saleh, Raed",x,RaedSalehBerlin,https://www.x.com/RaedSalehBerlin,Politician,SPD,
"Saleh, Raed",facebook,raed.saleh.7169,https://www.facebook.com/raed.saleh.7169,Politician,SPD,
"Saleh, Raed",instagram,raed_saleh_berlin,https://www.instagram.com/raed_saleh_berlin/,Politician,SPD,1724
"Sattelkau, Martin",facebook,Martin.Sattelkau,https://www.facebook.com/Martin.Sattelkau,Politician,CDU,
"Sattelkau, Martin",instagram,martinsattelkau,https://www.instagram.com/martinsattelkau/,Politician,CDU,
"Schaal, Lucas",x,SchaalLucas,https://www.x.com/SchaalLucas,Politician,CDU,
"Schaal, Lucas",facebook,schaal.lucas,https://www.facebook.com/schaal.lucas,Politician,CDU,
"Schaal, Lucas",instagram,lucas.schaal,https://www.instagram.com/lucas.schaal/,Politician,CDU,2874
"Schatz, Carsten",x,schatzbln,https://www.x.com/schatzbln,Politician,Linke,
"Schatz, Carsten",facebook,carsten.schatz,https://www.facebook.com/carsten.schatz,Politician,Linke,
"Schatz, Carsten",instagram,carsten_schatz,https://www.instagram.com/carsten_schatz/,Politician,Linke,1725
"Schedlich, Klara",x,KlaraSche,https://www.x.com/KlaraSche,Politician,Grüne,
"Schedlich, Klara",facebook,KlaraSchedlichBerlin,https://www.facebook.com/KlaraSchedlichBerlin,Politician,Grüne,1519
"Schedlich, Klara",instagram,klarasche,https://www.instagram.com/klarasche/,Politician,Grüne,1726
"Schenk, Olaf",x,OlafSchenkRudow,https://www.x.com/OlafSchenkRudow,Politician,CDU,
"Schenk, Olaf",facebook,olaf.schenk.3,https://www.facebook.com/olaf.schenk.3,Politician,CDU,
"Schenk, Olaf",instagram,olafschenk_cdu,https://www.instagram.com/olafschenk_cdu/,Politician,CDU,2875
"Schenker, Niklas",x,NiklasSchenker,https://www.x.com/NiklasSchenker,Politician,Linke,
"Schenker, Niklas",facebook,schenker.niklas,https://www.facebook.com/schenker.niklas,Politician,Linke,
"Schenker, Niklas",instagram,niklasschenktein,https://www.instagram.com/niklasschenktein/,Politician,Linke,1727
"Schenker, Niklas",tiktok,@niklasschenktein,https://www.tiktok.com/@niklasschenktein,Politician,Linke,
"Schlüsselburg, Sebastian",x,schluesselburg,https://www.x.com/schluesselburg,Politician,Linke,
"Schlüsselburg, Sebastian",facebook,sebastian.schlusselburg,https://www.facebook.com/sebastian.schlusselburg,Politician,Linke,
"Schlüsselburg, Sebastian",instagram,schluesselburg,https://www.instagram.com/schluesselburg/,Politician,Linke,489
"Schlüsselburg, Sebastian",tiktok,@sebschluesselburg,https://www.tiktok.com/@sebschluesselburg,Politician,Linke,
"Schmidberger, Katrin",x,kaddinsky,https://www.x.com/kaddinsky,Politician,Grüne,
"Schmidberger, Katrin",facebook,katrin.schmidberger.9,https://www.facebook.com/katrin.schmidberger.9,Politician,Grüne,
"Schmidberger, Katrin",instagram,schmidbergerkatrin,https://www.instagram.com/schmidbergerkatrin/,Politician,Grüne,2876
"Schmidt, Dr. Manuela",x,dmanuelaschmidt,https://www.x.com/dmanuelaschmidt,Politician,Linke,
"Schmidt, Dr. Manuela",facebook,drmanuelaschmidt,https://www.facebook.com/drmanuelaschmidt,Politician,Linke,2872
"Schmidt, Ines",x,ineslinks,https://www.x.com/ineslinks,Politician,Linke,
"Schmidt, Ines",facebook,dielinke.ines.schmidt,https://www.facebook.com/dielinke.ines.schmidt,Politician,Linke,
"Schmidt, Ines",tiktok,@ines.schmidt.spd,https://www.tiktok.com/@ines.schmidt.spd,Politician,Linke,
"Schmidt, Stephan",x,StSchmidtBerlin,https://www.x.com/StSchmidtBerlin,Politician,CDU,
"Schmidt, Stephan",facebook,schmidtst,https://www.facebook.com/schmidtst,Politician,CDU,
"Schmidt, Stephan",instagram,stsberlin,https://www.instagram.com/stsberlin/,Politician,CDU,2877
"Schneider, Torsten",x,torschber,https://www.x.com/torschber,Politician,SPD,
"Schneider, Torsten",facebook,Torsten.Schneider.MdA,https://www.facebook.com/Torsten.Schneider.MdA,Politician,SPD,
"Schopf, Tino",x,TinoSchopf,https://www.x.com/TinoSchopf,Politician,SPD,
"Schopf, Tino",facebook,tinoschopfspd,https://www.facebook.com/tinoschopfspd,Politician,SPD,2237
"Schopf, Tino",instagram,tinoschopf,https://www.instagram.com/tinoschopf/,Politician,SPD,2878
"Schrader, Niklas",x,nikschrader,https://www.x.com/nikschrader,Politician,Linke,
"Schrader, Niklas",facebook,nikschrader81,https://www.facebook.com/nikschrader81,Politician,Linke,2893
"Schrader, Niklas",tiktok,@nikschrader,https://www.tiktok.com/@nikschrader,Politician,Linke,
"Schubert, Katina",x,Katina_Schubert,https://www.x.com/Katina_Schubert,Politician,Linke,
"Schubert, Katina",facebook,katina.schubert,https://www.facebook.com/katina.schubert,Politician,Linke,
"Schubert, Katina",instagram,katina_schubert,https://www.instagram.com/katina_schubert/,Politician,Linke,
"Schulz, Mathias",x,MathiasSchulz,https://www.x.com/MathiasSchulz,Politician,SPD,
"Schulz, Mathias",facebook,MathiasSchulz.Wedding,https://www.facebook.com/MathiasSchulz.Wedding,Politician,SPD,2931
"Schulz, Mathias",instagram,mathiasschulz,https://www.instagram.com/mathiasschulz/,Politician,SPD,1730
"Schulze, André",x,andreschulze_nk,https://www.x.com/andreschulze_nk,Politician,Grüne,
"Schulze, André",facebook,andre.schulze.378,https://www.facebook.com/andre.schulze.378,Politician,Grüne,
"Schulze, André",tiktok,@andre.schulze.mda,https://www.tiktok.com/@andre.schulze.mda,Politician,Grüne,
"Schulze, Tobias",x,Tobias_Schulze,https://www.x.com/Tobias_Schulze,Politician,Linke,
"Schulze, Tobias",facebook,tobias.schulze.1048,https://www.facebook.com/tobias.schulze.1048,Politician,Linke,
"Schulze, Tobias",instagram,tobias_schulze,https://www.instagram.com/tobias_schulze/,Politician,Linke,
"Schwarze, Julian",x,jul_schwarze,https://www.x.com/jul_schwarze,Politician,Grüne,
"Schwarze, Julian",instagram,jul_schwarze,https://www.instagram.com/jul_schwarze/,Politician,Grüne,
"Seibeld, Cornelia",x,CorneliaSeibeld,https://www.x.com/CorneliaSeibeld,Politician,CDU,
"Seibeld, Cornelia",facebook,cornelia.seibeld,https://www.facebook.com/cornelia.seibeld,Politician,CDU,479
"Seidel, Katrin",facebook,katrin.seidel.5851,https://www.facebook.com/katrin.seidel.5851,Politician,Linke,
"Seidel, Katrin",instagram,katrinseideldielinke,https://www.instagram.com/katrinseideldielinke/,Politician,Linke,1731
"Senge, Katharina",x,Kat_Se,https://www.x.com/Kat_Se,Politician,CDU,
"Senge, Katharina",facebook,katharina.senge.cdu,https://www.facebook.com/katharina.senge.cdu,Politician,CDU,770
"Senge, Katharina",instagram,katse_berlin,https://www.instagram.com/katse_berlin/,Politician,CDU,
"Simon, Roman",x,RomanSimonMdA,https://www.x.com/RomanSimonMdA,Politician,CDU,
"Simon, Roman",facebook,RomanSimonMdA,https://www.facebook.com/RomanSimonMdA/,Politician,CDU,158
"Simon, Roman",instagram,romansimonmda,https://www.instagram.com/romansimonmda/,Politician,CDU,330
"Standfuß, Stephan",x,StandfuStephan,https://www.x.com/StandfuStephan,Politician,CDU,
"Standfuß, Stephan",facebook,StephanStandfussMdA,https://www.facebook.com/StephanStandfussMdA,Politician,CDU,1073
"Standfuß, Stephan",instagram,stephanstandfuss,https://www.instagram.com/stephanstandfuss/,Politician,CDU,1732
"Standfuß, Stephan",tiktok,@stephan.standfuss,https://www.tiktok.com/@stephan.standfuss,Politician,CDU,
"Stettner, Dirk",x,DirkStettner,https://www.x.com/DirkStettner,Politician,CDU,
"Stettner, Dirk",facebook,StettnerDirk,https://www.facebook.com/StettnerDirk,Politician,CDU,3068
"Stettner, Dirk",instagram,stettnerdirk,https://www.instagram.com/stettnerdirk/,Politician,CDU,
"Stettner, Dirk",tiktok,@dirk.stettner,https://www.tiktok.com/@dirk.stettner,Politician,CDU,
"Stroedter, Jörg",x,Stroedter,https://www.x.com/Stroedter,Politician,SPD,
"Stroedter, Jörg",facebook,Stroedter,https://www.facebook.com/Stroedter,Politician,SPD,2977
"Stroedter, Jörg",instagram,jorgstroedter,https://www.instagram.com/jorgstroedter/,Politician,SPD,
"Tabor, Tommy",x,tommytabor,https://www.x.com/tommytabor,Politician,AfD,
"Tabor, Tommy",facebook,TommyTaborAfD,https://www.facebook.com/TommyTaborAfD,Politician,AfD,2779
"Tabor, Tommy",tiktok,@tommy.tabor.mda,https://www.tiktok.com/@tommy.tabor.mda,Politician,AfD,
"Taschner, Dr. Stefan",x,StefanTaschner,https://www.x.com/StefanTaschner,Politician,Grüne,
"Taschner, Dr. Stefan",facebook,stefan.taschner.1,https://www.facebook.com/stefan.taschner.1,Politician,Grüne,
"Taschner, Dr. Stefan",instagram,doktor.stefan.t,https://www.instagram.com/doktor.stefan.t/,Politician,Grüne,1734
"Tomiak, June",x,junomaerz,https://www.x.com/junomaerz,Politician,Grüne,
"Tomiak, June",facebook,JuneTomiak,https://www.facebook.com/JuneTomiak,Politician,Grüne,1998
"Tomiak, June",instagram,june.tomiak,https://www.instagram.com/june.tomiak/,Politician,Grüne,2879
"Ubbelohde, Carsten",x,UbbelohdeBerlin,https://www.x.com/UbbelohdeBerlin,Politician,AfD,
"Ubbelohde, Carsten",facebook,afdubbelohde,https://www.facebook.com/afdubbelohde,Politician,AfD,
"Ubbelohde, Carsten",instagram,carstenubbelohde,https://www.instagram.com/carstenubbelohde/,Politician,AfD,
"Ubbelohde, Carsten",tiktok,@carstenubbelohdeafd,https://www.tiktok.com/@carstenubbelohdeafd,Politician,AfD,
"Usik, Lilia",facebook,lilia.usik,https://www.facebook.com/lilia.usik,Politician,CDU,
"Usik, Lilia",instagram,lilia_usik,https://www.instagram.com/lilia_usik/,Politician,CDU,2880
"Valgolio, Damiano",x,DValgolio,https://www.x.com/DValgolio,Politician,Linke,
"Valgolio, Damiano",facebook,damiano.valgolio,https://www.facebook.com/damiano.valgolio,Politician,Linke,
"Valgolio, Damiano",instagram,damiano_valgolio,https://www.instagram.com/damiano_valgolio/,Politician,Linke,1735
"Vallendar, Marc",x,MVallendar,https://www.x.com/MVallendar,Politician,AfD,
"Vallendar, Marc",facebook,vallendar.marc,https://www.facebook.com/vallendar.marc,Politician,AfD,3328
"Vallendar, Marc",instagram,vallendarmarc,https://www.instagram.com/vallendarmarc/,Politician,AfD,1736
"Vallendar, Marc",tiktok,@vallendarmarc,https://www.tiktok.com/@vallendarmarc,Politician,AfD,
"Vandrey, Dr. Petra",x,vandrey_petra,https://www.x.com/vandrey_petra,Politician,Grüne,
"Vandrey, Dr. Petra",facebook,petra.vandrey,https://www.facebook.com/petra.vandrey,Politician,Grüne,
"Vandrey, Dr. Petra",instagram,vandreypetra,https://www.instagram.com/vandreypetra/,Politician,Grüne,1737
"Vierecke, Linda",x,4ecke,https://www.x.com/4ecke,Politician,SPD,
"Vierecke, Linda",facebook,vierecke,https://www.facebook.com/vierecke,Politician,SPD,
"Vierecke, Linda",instagram,linda4ecke,https://www.instagram.com/linda4ecke/,Politician,SPD,2881
"Vierecke, Linda",tiktok,@4ecke,https://www.tiktok.com/@4ecke,Politician,SPD,
"Wahlen, Catrin",x,CatrinWahlen,https://www.x.com/CatrinWahlen,Politician,Grüne,
"Wahlen, Catrin",facebook,catrin.wahlen,https://www.facebook.com/catrin.wahlen,Politician,Grüne,
"Wahlen, Catrin",instagram,catrin_wahlen,https://www.instagram.com/catrin_wahlen/,Politician,Grüne,
"Walter, Sebastian",x,s_k_walter,https://www.x.com/s_k_walter,Politician,Grüne,
"Walter, Sebastian",facebook,SebastianWalterSchoeneberg,https://www.facebook.com/SebastianWalterSchoeneberg,Politician,Grüne,2147
"Walter, Sebastian",instagram,s_k_walter,https://www.instagram.com/s_k_walter/,Politician,Grüne,1738
"Wansner, Kurt",x,KWansner,https://www.x.com/KWansner,Politician,CDU,
"Wansner, Kurt",facebook,KurtWansner,https://www.facebook.com/KurtWansner,Politician,CDU,599
"Wansner, Kurt",instagram,kurt.wansner.cdu,https://www.instagram.com/kurt.wansner.cdu/,Politician,CDU,1739
"Wapler, Christoph",x,Ch_Wapler,https://www.x.com/Ch_Wapler,Politician,Grüne,
"Wapler, Christoph",facebook,christoph.wapler,https://www.facebook.com/christoph.wapler,Politician,Grüne,
"Wapler, Christoph",tiktok,@christophwapler,https://www.tiktok.com/@christophwapler,Politician,Grüne,
"Wein, Claudia",facebook,claudia.wein.31,https://www.facebook.com/claudia.wein.31,Politician,CDU,
"Wein, Claudia",instagram,cl.wein,https://www.instagram.com/cl.wein/,Politician,CDU,464
"Weiß, Thorsten",x,WeissAfD,https://www.x.com/WeissAfD,Politician,AfD,
"Weiß, Thorsten",facebook,ThorstenWeissafd,https://www.facebook.com/ThorstenWeissafd,Politician,AfD,2528
"Wesener, Daniel",x,dpwes,https://www.x.com/dpwes,Politician,Grüne,
"Wesener, Daniel",facebook,Daniel-Wesener-1085294454857252,https://www.facebook.com/Daniel-Wesener-1085294454857252,Politician,Grüne,
"Wiedenhaupt, Rolf",x,WiedenhauptRolf,https://www.x.com/WiedenhauptRolf,Politician,AfD,
"Wiedenhaupt, Rolf",facebook,rolfwiedenhaupt,https://www.facebook.com/rolfwiedenhaupt,Politician,AfD,2003
"Wiedenhaupt, Rolf",instagram,rolf.wiedenhaupt,https://www.instagram.com/rolf.wiedenhaupt/,Politician,AfD,2882
"Wiedenhaupt, Rolf",tiktok,@rolfwiedenhaupt,https://www.tiktok.com/@rolfwiedenhaupt,Politician,AfD,
"Wohlert, Björn",x,bjoernwohlert,https://www.x.com/bjoernwohlert,Politician,CDU,
"Wohlert, Björn",facebook,bjwohlert,https://www.facebook.com/bjwohlert,Politician,CDU,
"Wohlert, Björn",instagram,bjoern.wohlert,https://www.instagram.com/bjoern.wohlert/,Politician,CDU,1741
"Wojahn, Tonka",x,TonkaWojahn,https://www.x.com/TonkaWojahn,Politician,Grüne,
"Wojahn, Tonka",facebook,tonka.wojahn,https://www.facebook.com/tonka.wojahn,Politician,Grüne,
"Wojahn, Tonka",instagram,tonkawojahn,https://www.instagram.com/tonkawojahn/,Politician,Grüne,2883
"Woldeit, Karsten",x,Wollihood,https://www.x.com/Wollihood,Politician,AfD,
"Woldeit, Karsten",facebook,wollihood,https://www.facebook.com/wollihood,Politician,AfD,2909
"Woldeit, Karsten",instagram,karstenwoldeit.mda,https://www.instagram.com/karstenwoldeit.mda/,Politician,AfD,1742
"Wolff, Dunja",x,wolff_dunja,https://www.x.com/wolff_dunja,Politician,SPD,
"Wolff, Dunja",facebook,dunja.wolff.privat,https://www.facebook.com/dunja.wolff.privat,Politician,SPD,
"Wolff, Dunja",instagram,dunja_wolff_mda,https://www.instagram.com/dunja_wolff_mda/,Politician,SPD,
"Zander, Christian",facebook,christian.zander.33,https://www.facebook.com/christian.zander.33,Politician,CDU,
"Zander, Christian",instagram,christanzander,https://www.instagram.com/christanzander/,Politician,CDU,
"Ziller, Stefan",x,stefanziller,https://www.x.com/stefanziller,Politician,Grüne,
"Ziller, Stefan",facebook,stefan.ziller,https://www.facebook.com/stefan.ziller,Politician,Grüne,3148
"Ziller, Stefan",instagram,stefan.ziller,https://www.instagram.com/stefan.ziller/,Politician,Grüne,1743
"Zillich, Steffen",facebook,steffen.zillich,https://www.facebook.com/steffen.zillich,Politician,Linke,
"Czyborra, Dr. Ina",x,CzyIna,https://www.x.com/CzyIna,Politician,SPD,
"Czyborra, Dr. Ina",facebook,ina.czyborra,https://www.facebook.com/ina.czyborra,Politician,SPD,
"Czyborra, Dr. Ina",instagram,inaczyborra_mda,https://www.instagram.com/inaczyborra_mda/,Politician,SPD,
"Czyborra, Dr. Ina",tiktok,@czyina,https://www.tiktok.com/@czyina,Politician,SPD,
"Evers, Stefan",x,BerlinGestalter,https://www.x.com/BerlinGestalter,Politician,CDU,
"Evers, Stefan",facebook,stefanevers.cdu,https://www.facebook.com/stefanevers.cdu,Politician,CDU,2915
"Evers, Stefan",instagram,stefanevers.cdu,https://www.instagram.com/stefanevers.cdu/,Politician,CDU,1687
"Günther-Wünsch, Katharina",facebook,katharina.guntherwunsch,https://www.facebook.com/katharina.guntherwunsch,Politician,CDU,
"Günther-Wünsch, Katharina",instagram,katharina.guenther_wuensch,https://www.instagram.com/katharina.guenther_wuensch/,Politician,CDU,1696
"Spranger, Iris",x,IrisSpranger,https://www.x.com/IrisSpranger,Politician,SPD,
"Giffey, Franziska",x,FranziskaGiffey,https://www.x.com/FranziskaGiffey,Politician,SPD,
"Giffey, Franziska",facebook,franziska.giffey,https://www.facebook.com/franziska.giffey,Politician,SPD,135
"Giffey, Franziska",instagram,franziskagiffey,https://www.instagram.com/franziskagiffey/,Politician,SPD,216
"Wegner, Kai",x,kaiwegner,https://www.x.com/kaiwegner,Politician,CDU,
"Wegner, Kai",facebook,kai.wegner2.0,https://www.facebook.com/kai.wegner2.0,Politician,CDU,1076
"Wegner, Kai",instagram,kaiwegner.cdu,https://www.instagram.com/kaiwegner.cdu/,Politician,CDU,1740
"Chialo, Joe",x,ChialoJoe,https://x.com/ChialoJoe,Politician,CDU,
"Chialo, Joe",facebook,joe.chialo,https://www.facebook.com/joe.chialo,Politician,CDU,
"Chialo, Joe",instagram,joechialo,https://www.instagram.com/joechialo/,Politician,CDU,2884
"Gaebler, Christian",x,cjgaebler,https://x.com/cjgaebler,Politician,SPD,
"Gaebler, Christian",facebook,christian.gaebler.7,https://www.facebook.com/christian.gaebler.7,Politician,SPD,
"Gaebler, Christian",instagram,cjgaebler,https://www.instagram.com/cjgaebler/,Politician,SPD,
"Kiziltepe, Cansel",x,CanselK,https://www.x.com/CanselK,Politician,SPD,
"Kiziltepe, Cansel",facebook,CanselKiziltepe,https://www.facebook.com/CanselKiziltepe,Politician,SPD,3278
"Kiziltepe, Cansel",instagram,canselkiziltepe,https://www.instagram.com/canselkiziltepe/,Politician,SPD,2708
"Adjei, Benjamin",x,benniadjei,https://www.x.com/benniadjei,Politician,Grüne,
"Adjei, Benjamin",facebook,benniadjei,https://www.facebook.com/benniadjei,Politician,Grüne,3083
"Adjei, Benjamin",instagram,benniadjei,https://www.instagram.com/benniadjei/,Politician,Grüne,1747
"Aigner, Ilse",x,IlseAigner,https://www.x.com/IlseAigner,Politician,CSU,
"Aigner, Ilse",facebook,ilse.aigner,https://www.facebook.com/ilse.aigner,Politician,CSU,272
"Aigner, Ilse",instagram,ilse.aigner,https://www.instagram.com/ilse.aigner/,Politician,CSU,1748
"Arnold, Dieter ",facebook,ArnoldDieterAfD,https://www.facebook.com/ArnoldDieterAfD,Politician,AfD,
"Arnold, Dieter ",instagram,dieter_arnold_afd,https://www.instagram.com/dieter_arnold_afd/,Politician,AfD,
"Arnold, Dieter ",tiktok,@_dieter_arnold_afd_,https://www.tiktok.com/@_dieter_arnold_afd_,Politician,AfD,
"Arnold, Horst",x,HorstArnold_SPD,https://www.x.com/HorstArnold_SPD,Politician,SPD,
"Arnold, Horst",facebook,horst.arnoldmdlspd,https://www.facebook.com/horst.arnoldmdlspd,Politician,SPD,
"Arnold, Horst",instagram,horst.arnold.fuerth,https://www.instagram.com/horst.arnold.fuerth/,Politician,SPD,1749
"Artmann, Daniel",x,danielartmann,https://x.com/danielartmann,Politician,CSU,
"Artmann, Daniel",facebook,daniel.artmann,https://www.facebook.com/daniel.artmann,Politician,CSU,
"Artmann, Daniel",instagram,danielartmann,https://www.instagram.com/danielartmann/,Politician,CSU,2885
"Artmann, Daniel",tiktok,@daniel.artmann,https://www.tiktok.com/@daniel.artmann,Politician,CSU,
"Bämler, Nicole",facebook,nicole.baumler,https://www.facebook.com/nicole.baumler,Politician,SPD,
"Bämler, Nicole",instagram,nicole.baeumler,https://www.instagram.com/nicole.baeumler/,Politician,SPD,2886
"Bauer, Volker",facebook,volker.bauer.37,https://www.facebook.com/volker.bauer.37,Politician,CSU,
"Bauer, Volker",instagram,volker_bauer,https://www.instagram.com/volker_bauer/,Politician,CSU,
"Baumgärtner, Jürgen",x,Baumgaertner73,https://www.x.com/Baumgaertner73,Politician,CSU,
"Baumgärtner, Jürgen",facebook,JuergenBaumgaertnerMdL,https://www.facebook.com/JuergenBaumgaertnerMdL,Politician,CSU,1758
"Bausback, Prof. Dr. Winfried",x,WBausback,https://www.x.com/WBausback,Politician,CSU,
"Bausback, Prof. Dr. Winfried",facebook,wbausback,https://www.facebook.com/wbausback,Politician,CSU,294
"Bausback, Prof. Dr. Winfried",instagram,winfriedbausback,https://www.instagram.com/winfriedbausback/,Politician,CSU,1750
"Becher, Johannes",x,Johannes_Becher,https://www.x.com/Johannes_Becher,Politician,Grüne,
"Becher, Johannes",facebook,jojobecher,https://www.facebook.com/jojobecher,Politician,Grüne,
"Becher, Johannes",instagram,jojobecher,https://www.instagram.com/jojobecher/,Politician,Grüne,1751
