Rank,Account Handle,URL
1742,Jens Zimmermann,https://www.facebook.com/315208841871484
1743,Niklas Wagener,https://www.facebook.com/103255548236109
1744,HNA Rotenburg/Bebra,https://www.facebook.com/111182982315126
1745,Günzburger Zeitung,https://www.facebook.com/460661580620265
1746,Katrin Schindele,https://www.facebook.com/104646291366306
1747,Klaus Adelt,https://www.facebook.com/348252058621412
1748,HNA Hann. Münden,https://www.facebook.com/113483202087421
1749,HarzKurier,https://www.facebook.com/203722476333550
1750,Zacharias Schalley MdL,https://www.facebook.com/114817603494689
1751,Sächsisches Staatsministerium der Finanzen,https://www.facebook.com/111044023576072
1752,Helmut Radlmeier,https://www.facebook.com/174154032971358
1753,Felix Schreiner,https://www.facebook.com/137019056359309
1754,Ariturel Hack,https://www.facebook.com/102386281965003
1755,Kathrin Vogler,https://www.facebook.com/563753786980536
1756,Die PARTEI,https://www.facebook.com/104958082873562
1757,Patricia Lips,https://www.facebook.com/438460039847259
1758,Jürgen Baumgärtner,https://www.facebook.com/415451491875178
1759,DigitalesHessen,https://www.facebook.com/2487875461225990
1760,Freistaat Thüringen,https://www.facebook.com/423363177747071
1761,Katrin Uhlig,https://www.facebook.com/101269598848281
1762,Christina Osei,https://www.facebook.com/607801219381282
1763,Juliane Kleemann,https://www.facebook.com/105129234203981
1764,"Christof Reichert, MdL",https://www.facebook.com/1960970494149987
1765,Rainer Schmeltzer,https://www.facebook.com/1867262976852251
1766,Cannstatter und Untertürkheimer Zeitung,https://www.facebook.com/807856775990838
1767,Johannes Schraps,https://www.facebook.com/1176771325755239
1768,Isselburg Live,https://www.facebook.com/128681600508980
1769,Radio Rur,https://www.facebook.com/102393996487753
1770,Radio Berg,https://www.facebook.com/149256981759007
1771,Hauptstadt.TV,https://www.facebook.com/128947300453004
1772,Die Heimat,https://www.facebook.com/268232929583
1773,Radio LOHRO 90.2 MHz,https://www.facebook.com/116704098404654
1774,MC TV,https://www.facebook.com/119308325866
1775,Patrick Schnieder,https://www.facebook.com/511399752215114
1776,Miguel Klauß MdL,https://www.facebook.com/105244268340116
1777,IDEA,https://www.facebook.com/115289888499354
1778,HAMBURG ZWEI,https://www.facebook.com/277110679127167
1779,InPulz - Magazin & Radio,https://www.facebook.com/672857386129819
1780,iSTUFF,https://www.facebook.com/184677278090
1781,Landtagsfraktion BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,https://www.facebook.com/182018511878217
1782,Heidenau TV,https://www.facebook.com/973327382719208
1783,HNA Hofgeismar,https://www.facebook.com/1428945827321728
1784,Metropol FM,https://www.facebook.com/244644331234
1785,BSW Berlin,https://www.facebook.com/378557475333861
1786,LizzyNet,https://www.facebook.com/112333915452144
1787,Schlagerplanet Radio,https://www.facebook.com/1583699331937121
1788,News-Stadt,https://www.facebook.com/538501263341113
1789,Rennsteig TV,https://www.facebook.com/214151311959580
1790,Salve TV,https://www.facebook.com/360295247339783
1791,Harz Kurier,https://www.facebook.com/374911879281154
1792,Nienburg-Online,https://www.facebook.com/332017546856178
1793,Silverline TV,https://www.facebook.com/459117027432540
1794,Beobachter Online,https://www.facebook.com/137554522972059
1795,Kabeljournal,https://www.facebook.com/566440246720458
1796,RADIO BOB!,https://www.facebook.com/85677308648
1797,Saaleinfokanal,https://www.facebook.com/534762196591739
1798,Radiopark,https://www.facebook.com/748160982008622
1799,GEO Television,https://www.facebook.com/246920592454499
1800,Boomerang TV,https://www.facebook.com/123290175255
1801,Robert Habeck,https://www.facebook.com/460370383826099
1802,"Radio 90,1 Mönchengladbach",https://www.facebook.com/162749403758283
1803,teltOwkanal - Regionales Fernsehen,https://www.facebook.com/204758599536686
1804,sixx,https://www.facebook.com/124577130886108
1805,ProSieben FUN,https://www.facebook.com/172356486165951
1806,RiC TV,https://www.facebook.com/429930380377942
1807,Wismar TV,https://www.facebook.com/173286722800741
1808,Bergischer Volksbote,https://www.facebook.com/134383276618317
1809,Südhessen Morgen,https://www.facebook.com/313873331990389
1810,Alexander Ulrich,https://www.facebook.com/429453317234909
1811,Ruppiner Anzeiger,https://www.facebook.com/1442078036012577
1812,VOGTLAND RADIO,https://www.facebook.com/405613896154349
1813,Thüringen24,https://www.facebook.com/1522572338042551
1814,Wissen2go,https://www.facebook.com/377866372293036
1815,Alb Bote - Südwest Presse,https://www.facebook.com/389808227767019
1816,Annette Widmann-Mauz,https://www.facebook.com/314677355299127
1817,Bremervörder Zeitung,https://www.facebook.com/123328827740050
1818,Benjamin Miskowitsch,https://www.facebook.com/172046250105103
1819,Svenja Stadler,https://www.facebook.com/340332092731147
1820,Sozialministerium Sachsen,https://www.facebook.com/267322606666166
1821,Haller Kreisblatt,https://www.facebook.com/119776668060426
1822,Alexander Throm,https://www.facebook.com/1698700087037237
1823,Einbecker Morgenpost,https://www.facebook.com/125165424208192
1824,Max Deisenhofer,https://www.facebook.com/292772341539835
1825,Yvonne Averwerser,https://www.facebook.com/379150865981967
1826,Adis Ahmetovic,https://www.facebook.com/113462377450395
1827,Petra Häffner,https://www.facebook.com/103503651556461
1828,WUMMS,https://www.facebook.com/1419815391610744
1829,Radio Gütersloh,https://www.facebook.com/289793896758
1830,Desiderius-Erasmus-Stiftung,https://www.facebook.com/210691026160041
1831,Alexander Hold,https://www.facebook.com/738902382819206
1832,Lena Teschlade,https://www.facebook.com/109427674936495
1833,Christin Siebel,https://www.facebook.com/101032405732634
1834,Christian Baldauf,https://www.facebook.com/301485916628595
1835,Barbara Saebel,https://www.facebook.com/769272409845211
1836,Thomas Krüger,https://www.facebook.com/100230598554786
1837,Lena Zingsheim-Zobel MdL,https://www.facebook.com/284668335211425
1838,Oliver Krischer,https://www.facebook.com/341816569252157
1839,Wolfgang Aldag,https://www.facebook.com/277651445722136
1840,Katrin Rehak-Nitsche,https://www.facebook.com/827247530799079
1841,Jutta Niemann,https://www.facebook.com/1626844190890551
1842,August Schuler,https://www.facebook.com/414758458713764
1843,Fritz,https://www.facebook.com/28245726690
1844,Bergische Morgenpost,https://www.facebook.com/307920532715027
1845,Power Radio,https://www.facebook.com/146888782007569
1846,Jan Schiffers,https://www.facebook.com/1374415119313069
1847,Bremen Eins,https://www.facebook.com/136888059707997
1848,NOXX radio,https://www.facebook.com/128186369438671
1849,Kulturmd - Stadtfernsehen aus Magdeburg,https://www.facebook.com/412699298754933
1850,Radio Leverkusen,https://www.facebook.com/154605421216198
1851,MDF.1,https://www.facebook.com/106467178151224
1852,Radio Erzgebirge - Wir lieben das Erzgebirge,https://www.facebook.com/141261872579704
1853,BS-Live,https://www.facebook.com/146519862042076
1854,Hope Channel,https://www.facebook.com/133111463395645
1855,BSW Niedersachsen,https://www.facebook.com/320113161194855
1856,Radio Westfalica,https://www.facebook.com/194501263927263
1857,99drei Radio Mittweida,https://www.facebook.com/164037296979117
1858,HGTV Deutschland,https://www.facebook.com/324048725085627
1859,Juwelo Deutschland,https://www.facebook.com/148003338949938
1860,Karrierebibel,https://www.facebook.com/106107182757291
1861,radio TOP 40,https://www.facebook.com/130566906984770
1862,Rockland Radio,https://www.facebook.com/245061970253
1863,NITRO,https://www.facebook.com/306829742705778
1864,Ovonline,https://www.facebook.com/104673227957905
1865,KraichgauTV,https://www.facebook.com/340936135984701
1866,BSW Sachsen-Anhalt,https://www.facebook.com/244663365404847
1867,Bündnis Sahra Wagenknecht BSW NRW,https://www.facebook.com/318383154701882
1868,NW Kreis Minden-Lübbecke,https://www.facebook.com/249253266414
1869,harburg-aktuell.de,https://www.facebook.com/113110835412599
1870,rheinmaintv,https://www.facebook.com/194672543900040
1871,LOZ-News,https://www.facebook.com/110080125733975
1872,Ulrich Maurer,https://www.facebook.com/63923652826
1873,Freitags-Anzeiger,https://www.facebook.com/299862646750235
1874,Maria Klein-Schmeink,https://www.facebook.com/350332685155921
1875,MWU Sachsen-Anhalt,https://www.facebook.com/193353297359726
1876,Radio Köln,https://www.facebook.com/109368472454049
1877,Barmstedter Zeitung,https://www.facebook.com/551646188206397
1878,Florian Oßner MdB,https://www.facebook.com/108161994841585
1879,Wolfgang Heubisch,https://www.facebook.com/187757708440378
1880,Radio Paloma,https://www.facebook.com/123139894369081
1881,RBW Regionalfernsehen,https://www.facebook.com/595504103840183
1882,105'5 Spreeradio,https://www.facebook.com/103927029333
1883,RTL Crime,https://www.facebook.com/1501034576891351
1884,Pink Channel Hamburg,https://www.facebook.com/383674621647705
1885,TELE 5,https://www.facebook.com/107540765962607
1886,Catarina dos Santos,https://www.facebook.com/102942371960657
1887,presseportal,https://www.facebook.com/52582409023
1888,STUGGI.TV,https://www.facebook.com/155399687887763
1889,Radio Darmstadt,https://www.facebook.com/198437760174281
1890,Michael Hüttner,https://www.facebook.com/549001132272858
1891,VMD.TV,https://www.facebook.com/110289150847054
1892,Dirk Vöpel MdB,https://www.facebook.com/108117007999531
1893,Martin Hahn,https://www.facebook.com/155763541100403
1894,Peter Ramsauer,https://www.facebook.com/111747124676
1895,René Schneider,https://www.facebook.com/1821249694778582
1896,ze.tt,https://www.facebook.com/1385370935126010
1897,RNF,https://www.facebook.com/140270490387
1898,Universal TV,https://www.facebook.com/188259754664985
1899,Zeitfokus,https://www.facebook.com/1379619102333207
1900,Zound1 MAX,https://www.facebook.com/107162391981129
1901,YOU FM,https://www.facebook.com/256073677175
1902,Xity Lokalnachrichten,https://www.facebook.com/586736411393280
1903,VDI-nachrichten.com,https://www.facebook.com/102880771103854
1904,Welle Niederrhein,https://www.facebook.com/182496793383
1905,Wermelskirchener General-Anzeiger,https://www.facebook.com/1649221502003040
1906,"Thüringer Ministerium für Bildung, Jugend und Sport",https://www.facebook.com/204191076644782
1907,Ulrich Singer,https://www.facebook.com/358514477967217
1908,SecondRadio,https://www.facebook.com/230838233639305
1909,Wikinews,https://www.facebook.com/425714140618984
1910,Carsten Borchert,https://www.facebook.com/183207312037005
1911,Bernhard Eisenhut MdL - AfD,https://www.facebook.com/100841868656288
1912,Thomas Staudt - MdL,https://www.facebook.com/108643874328747
1913,Ibrahim Yetim,https://www.facebook.com/1600328090229555
1914,"Matthias Büttner, MdL",https://www.facebook.com/1661086534146864
1915,Thomas Wansch MdL,https://www.facebook.com/543818092353321
1916,Dr. Lydia Hüskens,https://www.facebook.com/197462093600060
1917,Raimund Haser,https://www.facebook.com/1672341306387372
1918,Jens Nettekoven,https://www.facebook.com/194332547350050
1919,Rita Schwarzelühr-Sutter,https://www.facebook.com/356722457844832
1920,Siegfried Lorek,https://www.facebook.com/147031002000511
1921,Nadja Lüders MdL,https://www.facebook.com/749364901878805
1922,Frank Bonath MdL,https://www.facebook.com/295723717817367
1923,Martin Rivoir,https://www.facebook.com/1807246156166520
1924,Iris Nieland,https://www.facebook.com/1316482748388267
1925,Lars Rieger,https://www.facebook.com/103707724802932
1926,Alfred Bamberger MdL,https://www.facebook.com/109327631846383
1927,Martin Sträßer,https://www.facebook.com/279214645808006
1928,Antenne Koblenz,https://www.facebook.com/123108954445896
1929,CityRadio Homburg,https://www.facebook.com/181610098561344
1930,bremen NEXT,https://www.facebook.com/220835568049530
1931,Ayla Cataltepe,https://www.facebook.com/103795371579380
1932,Arnulf von Eyb,https://www.facebook.com/657494447794763
1933,Friedrich Haag,https://www.facebook.com/107779911151665
1934,Minister Sven Schulze,https://www.facebook.com/490906667766035
1935,Martin Metz MdL,https://www.facebook.com/437433146611863
1936,Bernd Krückel,https://www.facebook.com/214316812009310
1937,Klinik Info Kanal,https://www.facebook.com/100659911371147
1938,Ronja Kemmer,https://www.facebook.com/1569218743292563
1939,Ostseewelle HIT-RADIO Mecklenburg-Vorpommern,https://www.facebook.com/308139992325
1940,Silke Gericke,https://www.facebook.com/102275234855934
1941,hr3,https://www.facebook.com/6025824653
1942,Radio Blau,https://www.facebook.com/149299964171
1943,Radio VHR,https://www.facebook.com/365368540154566
1944,NRW Jusos,https://www.facebook.com/136778439720876
1945,N-News.de,https://www.facebook.com/169850856466932
1946,BLK Regional TV,https://www.facebook.com/153060364767044
1947,Derya Türk-Nachbaur,https://www.facebook.com/106689868088520
1948,Radio Herford,https://www.facebook.com/194134927279405
1949,Kreiszeitung Wesermarsch,https://www.facebook.com/151307821603495
1950,BSW Thüringen,https://www.facebook.com/167987703074146
1951,Radio Lausitz,https://www.facebook.com/144683585562435
1952,Kabel Eins Doku,https://www.facebook.com/596683383832334
1953,Strehla-TV,https://www.facebook.com/1219973594680333
1954,Radio WAF,https://www.facebook.com/135041153218323
1955,Mein Radio POS,https://www.facebook.com/471610159558874
1956,Radio Nordseewelle,https://www.facebook.com/301108126725731
1957,Oberberg-Aktuell - Internetzeitung für die Region.,https://www.facebook.com/186310228069029
1958,Radio Leipzig,https://www.facebook.com/140842782619372
1959,Radio Hagen,https://www.facebook.com/229027335945
1960,SAT.1 GOLD,https://www.facebook.com/547710081912041
1961,noa4 Fernsehen Norderstedt,https://www.facebook.com/163897730312308
1962,Romance TV,https://www.facebook.com/116915975034620
1963,RADIO OSTROCK,https://www.facebook.com/958090800956221
1964,RON TV,https://www.facebook.com/800078846808004
1965,Kehler Zeitung,https://www.facebook.com/1479497892322643
1966,Radio Bochum,https://www.facebook.com/230253430495
1967,Johannes Wagner,https://www.facebook.com/102419735008984
1968,reporter,https://www.facebook.com/1613685202193059
1969,Robin Wagener,https://www.facebook.com/350214655171362
1970,R.SA,https://www.facebook.com/141743009176603
1971,Radio Bamberg,https://www.facebook.com/104951204579
1972,LandesWelle Thüringen,https://www.facebook.com/100310136859
1973,Klassik Radio,https://www.facebook.com/480140325572
1974,General-Anzeiger,https://www.facebook.com/212302775481857
1975,Alexander Flierl - Mitglied des Bayerischen Landtags,https://www.facebook.com/457247344370557
1976,"Jürgen Braun, MdB",https://www.facebook.com/1889496344625839
1977,Fabian Jacobi MdB,https://www.facebook.com/383774081995085
1978,Flensborg Avis,https://www.facebook.com/134482406626639
1979,Karlheinz Busen,https://www.facebook.com/1609868125920282
1980,Senatsverwaltung für Kultur und Europa,https://www.facebook.com/247450562347746
1981,TGRT EU,https://www.facebook.com/1499925100273642
1982,Donau Post,https://www.facebook.com/237566866335908
1983,Ingo Schäfer,https://www.facebook.com/107404501444359
1984,Petra Nicolaisen,https://www.facebook.com/1968131173400411
1985,Angelika Glöckner,https://www.facebook.com/339735429489657
1986,Mario Czaja,https://www.facebook.com/341164211104
1987,bnn.de / Bruchsaler Rundschau - Brettener Nachrichten,https://www.facebook.com/256768231842666
1988,Wolfgang Hellmich,https://www.facebook.com/226774424126627
1989,MdB Boris Mijatovic,https://www.facebook.com/667357703437091
1990,Charlotte Quik MdL,https://www.facebook.com/114232550020048
1991,Westerwald-Wied TV,https://www.facebook.com/179946702015545
1992,Weserbergland-Nachrichten,https://www.facebook.com/244213692348271
1993,blabla.cafe,https://www.facebook.com/183265322132889
1994,TV Westsachsen,https://www.facebook.com/373852976122
1995,all-in.de - das Allgäu online.,https://www.facebook.com/162876563751431
1996,Alexander Bertram,https://www.facebook.com/114269282489787
1997,Peer Mock-Stümer,https://www.facebook.com/101161091964855
1998,June Tomiak,https://www.facebook.com/258186407896524
1999,Aldona Niemczyk,https://www.facebook.com/110767997771965
2000,Dr. Ersin Nas,https://www.facebook.com/228082177550589
2001,Daniel Artmann,https://www.facebook.com/193363584645707
2002,Dieter Arnold,https://www.facebook.com/107784212074221
2003,Rolf Wiedenhaupt AfD,https://www.facebook.com/106405485108312
2004,Ülker Radziwill,https://www.facebook.com/513601545361626
2005,Joe Chialo,https://www.facebook.com/105462431300420
2006,"Frank Luhmann,MdA",https://www.facebook.com/108543264603655
2007,Leo Dietz,https://www.facebook.com/206688602811943
2008,Daniel Scheen-Pauls,https://www.facebook.com/103968895497628
2009,Thorsten Schick,https://www.facebook.com/920290361402254
2010,Deutschlandfunk,https://www.facebook.com/162071333824181
2011,Tim Teßmann - Landtagsabgeordneter Sachsen-Anhalt,https://www.facebook.com/102823621801356
2012,Hans-Ulrich Rülke,https://www.facebook.com/104303913261902
2013,"Dirk Herber, MdL",https://www.facebook.com/431176823743592
2014,Thomas Lippmann,https://www.facebook.com/509246555932596
2015,Arndt Klocke,https://www.facebook.com/104823137857532
2016,Kabel Eins,https://www.facebook.com/114913028545424
2017,Baden TV,https://www.facebook.com/166542356736249
2018,Bauhaus.fm Weimar,https://www.facebook.com/339869012862343
2019,Aristo,https://www.facebook.com/626302644146850
2020,Bianca Winkelmann,https://www.facebook.com/1105871286150301
2021,BÜNDNIS DEUTSCHLAND,https://www.facebook.com/101011128446841
2022,isarrunde,https://www.facebook.com/147899587939
2023,Jochen Haußmann,https://www.facebook.com/182740325209270
2024,"Benedikt Oster, MdL",https://www.facebook.com/104968287600873
2025,HITRADIO RTL,https://www.facebook.com/269328883995
2026,Kanal Avrupa,https://www.facebook.com/1428327537470110
2027,Kalimbo,https://www.facebook.com/867678920026221
2028,Landesschau Baden-Württemberg,https://www.facebook.com/321247880231
2029,JOKE FM,https://www.facebook.com/508988132536672
2030,Alexander Salomon,https://www.facebook.com/186701964692894
2031,Simone Wendland,https://www.facebook.com/167587690422952
2032,Rudi Fischer MdL,https://www.facebook.com/115591249837325
2033,Johannes Zehfuß,https://www.facebook.com/1861733144053267
2034,Hendrik Streeck,https://www.facebook.com/564864730332507
2035,Ralf Stoltze,https://www.facebook.com/102628564775441
2036,NW Bünde,https://www.facebook.com/251450038577
2037,NRW1,https://www.facebook.com/100438905809026
2038,Radio Lippe,https://www.facebook.com/100644093346195
2039,Regio-aktuell24,https://www.facebook.com/128661940540519
2040,Bremen Zwei,https://www.facebook.com/169837909857
2041,Radio BHeins,https://www.facebook.com/430289490485075
2042,N24 Doku,https://www.facebook.com/1736352993306715
2043,reboot.fm,https://www.facebook.com/128451550516331
2044,Radio Unerhört Marburg,https://www.facebook.com/586157351442677
2045,Dr. Anna Rathert MdB,https://www.facebook.com/491958820672119
2046,Berliner Rundfunk 91.4,https://www.facebook.com/180327122009273
2047,SAT.1 emotions,https://www.facebook.com/123925901034071
2048,Radio Ennepe Ruhr,https://www.facebook.com/249409821613
2049,riesa-tv.de,https://www.facebook.com/135623043169193
2050,bigFM,https://www.facebook.com/50957555959
2051,Partei der Vernunft,https://www.facebook.com/111036808966258
2052,RTF.1 Regionalfernsehen,https://www.facebook.com/180064112057330
2053,Sport-Informations-Dienst (SID),https://www.facebook.com/116198238462319
2054,Testspiel.de,https://www.facebook.com/237243101919
2055,World Wide Wohnzimmer,https://www.facebook.com/171260209589542
2056,ROCKLAND,https://www.facebook.com/281561732337
2057,Welt der Wunder,https://www.facebook.com/98832439538
2058,TIMM,https://www.facebook.com/114109243370475
2059,Werdener Nachrichten,https://www.facebook.com/643955509453928
2060,teleschau der mediendienst,https://www.facebook.com/217446051603854
2061,Uetersener Nachrichten,https://www.facebook.com/253966104640755
2062,Antenne Pulheim,https://www.facebook.com/141881489332415
2063,Antenne AC,https://www.facebook.com/114751001881490
2064,Tegernseer Stimme,https://www.facebook.com/151782898173184
2065,TV Mittelrhein,https://www.facebook.com/114602161940288
2066,DCTP.TV,https://www.facebook.com/107798649296
2067,WDR 2,https://www.facebook.com/167378096628240
2068,Stadtreporter,https://www.facebook.com/773121099439793
2069,MyTVplus,https://www.facebook.com/1422882437952430
2070,MUXX.tv,https://www.facebook.com/1383569468549322
2071,Mit Vergnügen Berlin,https://www.facebook.com/111014592258335
2072,Reporter24,https://www.facebook.com/420428461637094
2073,CNN International,https://www.facebook.com/18793419640
2074,Avicenna-Studienwerk,https://www.facebook.com/437518916346677
2075,MiGAZIN,https://www.facebook.com/264691680187
2076,NerdStar.tv,https://www.facebook.com/162385513837547
2077,MTV Germany,https://www.facebook.com/92298091989
2078,Friedrich-Ebert-Stiftung,https://www.facebook.com/104683266866
2079,Mittelstand-Nachrichten.de,https://www.facebook.com/374145506566
2080,Browser Ballett,https://www.facebook.com/264573650600481
2081,Michael Biel,https://www.facebook.com/110801190816357
2082,ZDF,https://www.facebook.com/154149027994068
2083,Disney Channel,https://www.facebook.com/263870783641395
2084,apollo radio,https://www.facebook.com/196750337047910
2085,molo.news,https://www.facebook.com/194881134740593
2086,Animal Planet Deutschland,https://www.facebook.com/184354364939314
2087,bw family.tv,https://www.facebook.com/246919585363629
2088,antenne 1,https://www.facebook.com/130101127059182
2089,CARTA,https://www.facebook.com/75083724801
2090,BSW Bremen,https://www.facebook.com/409960712189889
2091,Bayernwelle SüdOst,https://www.facebook.com/117722468240125
2092,tv.berlin,https://www.facebook.com/148914201850730
2093,Dein HSK - Die App im Hochsauerlandkreis,https://www.facebook.com/226847994746024
2094,Deutschlandfunk Kultur,https://www.facebook.com/174552715889678
2095,dabei_tv,https://www.facebook.com/107841834237467
2096,Cartoon Network,https://www.facebook.com/127730181690
2097,Deutschlandfunk Nova,https://www.facebook.com/168791039831303
2098,WiR2020,https://www.facebook.com/100950158331714
2099,Freiheitsliebe,https://www.facebook.com/114196318625201
2100,EuroBalkan.TV,https://www.facebook.com/1127818187245195
2101,ERF Plus,https://www.facebook.com/159634484060548
2102,Lausitzwelle - Studio Elbe-Elster,https://www.facebook.com/104870726257706
2103,FDP im Landtag Mecklenburg-Vorpommern,https://www.facebook.com/104405938915868
2104,FDP-Fraktion Sachsen-Anhalt,https://www.facebook.com/112743324394800
2105,Jülicher Zeitung,https://www.facebook.com/276367565835487
2106,EANN Redaktion,https://www.facebook.com/222188867945776
2107,ExtremNews,https://www.facebook.com/140075269425518
2108,Discovery Channel Deutschland,https://www.facebook.com/109606245750701
2109,ENERGY Bremen,https://www.facebook.com/137613076639
2110,Deutschland3000,https://www.facebook.com/1672408719723194
2111,Radio BAYERN 3,https://www.facebook.com/138803576142459
2112,ELBEKANAL Schönebeck,https://www.facebook.com/206598492727469
2113,Evangelischer Pressedienst (epd),https://www.facebook.com/151343008235509
2114,ENERGY Stuttgart,https://www.facebook.com/205301567602
2115,egoFM,https://www.facebook.com/56753558529
2116,Bundesagentur für Arbeit,https://www.facebook.com/232874490208891
2117,Main Echo - Bote vom Untermain,https://www.facebook.com/287740451323398
2118,Netzfrauen,https://www.facebook.com/570444646301856
2119,"Carsten Träger, Mitglied des Bundestags SPD",https://www.facebook.com/568297056577159
2120,Warner TV Deutschland,https://www.facebook.com/139164538472
2121,Region Rostock News,https://www.facebook.com/357150720974504
2122,DELUXE MUSIC ®,https://www.facebook.com/74343704703
2123,Fix&Foxi TV,https://www.facebook.com/1728422864049861
2124,ANTENNE MÜNSTER,https://www.facebook.com/178250751550
2125,Stralsund TV - Ihr Fernsehen am Strelasund,https://www.facebook.com/167708159920649
2126,DONAU 3 FM,https://www.facebook.com/185733111771
2127,Männersache,https://www.facebook.com/1752801414965088
2128,Martin Stümpfig,https://www.facebook.com/140443376163779
2129,Comedy Central Deutschland,https://www.facebook.com/118681261520928
2130,Völklingen im Wandel - DIE Webseite über Völklingen,https://www.facebook.com/155042397847183
2131,Muldental TV GmbH,https://www.facebook.com/168493129869878
2132,Crime+Investigation,https://www.facebook.com/669266156446028
2133,Radio ENERGY Hamburg 97.1,https://www.facebook.com/92962384083
2134,SkySportF1,https://www.facebook.com/466059360117400
2135,Torgau-Tv,https://www.facebook.com/192763980746745
2136,DIE NEUE 107.7,https://www.facebook.com/136605269698368
2137,SWR1 Baden-Württemberg,https://www.facebook.com/110822228975446
2138,Taeglich.ME,https://www.facebook.com/530583767068660
2139,LAND &  FORST,https://www.facebook.com/145996705462374
2140,WUNDERWEIB,https://www.facebook.com/115113523707
2141,Emsland Presse,https://www.facebook.com/410966632277009
2142,EDGEsport,https://www.facebook.com/396692633772345
2143,Harald Ebner,https://www.facebook.com/95123288681
2144,Claudia Köhler,https://www.facebook.com/1980777085498727
2145,Nadja Sthamer,https://www.facebook.com/105987068154008
2146,Melis Sekmen,https://www.facebook.com/324033755704681
2147,Sebastian Walter,https://www.facebook.com/106280008394260
2148,Thales,https://www.facebook.com/90360089919
2149,Emmi Zeulner,https://www.facebook.com/146147165545321
2150,Johannes Vogel,https://www.facebook.com/486203081469505
2151,Die Oberbadische - Markgräfler Tagblatt - Weiler Zeitung,https://www.facebook.com/457142317657162
2152,"Ministerium für Wissenschaft, Forschung und Kultur",https://www.facebook.com/212902435395690
2153,NW Kreis Gütersloh,https://www.facebook.com/272904670468
2154,Armand Zorn,https://www.facebook.com/102203798533728
2155,Sandra Bubendorfer-Licht MdB,https://www.facebook.com/427823900665329
2156,Gerhard Waschler,https://www.facebook.com/1458487477750407
2157,Sanae Abdi,https://www.facebook.com/111576226993790
2158,Bündnis 90/Die Grünen Bundestagsfraktion,https://www.facebook.com/108841455115
2159,Dattelner Morgenpost,https://www.facebook.com/254768528023777
2160,FDP Fraktion Bundestag,https://www.facebook.com/341486659645594
2161,Mike Moncsek,https://www.facebook.com/724868617881766
2162,Flensburg-News,https://www.facebook.com/108375834085871
2163,Dr. Hugh Bronson,https://www.facebook.com/1285623548123430
2164,Benedikt Lux,https://www.facebook.com/205803866107712
2165,Dieter Stier,https://www.facebook.com/213324332126468
2166,Hertener Allgemeine,https://www.facebook.com/565169670232799
2167,Anne König,https://www.facebook.com/104479264881235
2168,Stefan Nacke,https://www.facebook.com/344485892619111
2169,Frank Bsirske,https://www.facebook.com/101253805382184
2170,Marktcheck,https://www.facebook.com/1397127203928851
2171,Felix Döring,https://www.facebook.com/101597861880857
2172,Alexander Föhr,https://www.facebook.com/104193911429968
2173,Manuel Gava MdB,https://www.facebook.com/104112811507328
2174,Prominent!,https://www.facebook.com/144722518914405
2175,Matthias Gastel,https://www.facebook.com/280699312717472
2176,RTL Nord,https://www.facebook.com/287387908019766
2177,Helge Braun,https://www.facebook.com/61457331088
2178,Niels Annen,https://www.facebook.com/601163706652420
2179,urbanshit,https://www.facebook.com/156022483918
2180,Michael Brand MdB,https://www.facebook.com/1824216931170605
2181,Ralph Edelhäußer,https://www.facebook.com/101277548850128
2182,Christine Aschenberg-Dugnus MdB,https://www.facebook.com/1581155168671300
2183,Der Bachelor,https://www.facebook.com/569171623099926
2184,Wer wird Millionär?,https://www.facebook.com/128135430589858
2185,ZDF heute-show,https://www.facebook.com/264820405985
2186,Tatort,https://www.facebook.com/33214866692
2187,Schwiegertochter gesucht,https://www.facebook.com/133545496657622
2188,Thorsten Frei,https://www.facebook.com/175778159240756
2189,Donau-Ries-Aktuell,https://www.facebook.com/298944113483466
2190,Robert Farle,https://www.facebook.com/1565754943752371
2191,Tobias B. Bacherle,https://www.facebook.com/623394177837445
2192,Zapp - Das Medienmagazin,https://www.facebook.com/554650928034923
2193,BYC-News Rhein-Main,https://www.facebook.com/145230745841273
2194,Endlich Freitag im Ersten,https://www.facebook.com/1782756325305660
2195,Ralph Brinkhaus,https://www.facebook.com/586378098123212
2196,Jusos Mecklenburg-Vorpommern,https://www.facebook.com/128896170504265
2197,Jusos Hessen,https://www.facebook.com/222228177833101
2198,CDU Berlin,https://www.facebook.com/126952903983246
2199,Deutsche Stimme,https://www.facebook.com/1582752065305561
2200,Quizduell im Ersten,https://www.facebook.com/230157493849600
2201,SPD Sachsen-Anhalt,https://www.facebook.com/107652469330889
2202,netzwertig.com,https://www.facebook.com/49469188827
2203,SPD Sachsen,https://www.facebook.com/50169278122
2204,Jusos Hamburg,https://www.facebook.com/114266450799
2205,Daniel Schneider,https://www.facebook.com/103968754935477
2206,Frau tv,https://www.facebook.com/296289606573
2207,Junge Union Thüringen,https://www.facebook.com/265131894696
2208,Abenteuer Leben,https://www.facebook.com/124698770942289
2209,Jusos Baden-Württemberg,https://www.facebook.com/58691369847
2210,SPD Land Bremen,https://www.facebook.com/524965010906886
2211,CDU Baden-Württemberg,https://www.facebook.com/77094470902
2212,Aferdita Suka,https://www.facebook.com/104159524742196
2213,Manfred Todtenhausen,https://www.facebook.com/370645369674729
2214,Leni Breymaier,https://www.facebook.com/680825728745786
